state,county,state_code,county_code,year_span,measure_name,measure_id,numerator,denominator
IL,Pope County,17,151,2009,Sexually transmitted infections,45,51,4079
IL,Pope County,17,151,2010,Sexually transmitted infections,45,32,4470
IL,Pope County,17,151,2011,Sexually transmitted infections,45,50,4370
IL,Pulaski County,17,153,2007,Sexually transmitted infections,45,31,6726
IL,Pulaski County,17,153,2008,Sexually transmitted infections,45,45,6362
IL,Pulaski County,17,153,2009,Sexually transmitted infections,45,35,6362
IL,Pulaski County,17,153,2010,Sexually transmitted infections,45,42,6161
IL,Pulaski County,17,153,2011,Sexually transmitted infections,45,31,6046
IL,Putnam County,17,155,2007,Sexually transmitted infections,45,9,6005
IL,Putnam County,17,155,2008,Sexually transmitted infections,45,2,6003
IL,Putnam County,17,155,2009,Sexually transmitted infections,45,3,6000
IL,Putnam County,17,155,2010,Sexually transmitted infections,45,6,6006
IL,Putnam County,17,155,2011,Sexually transmitted infections,45,15,5968
IL,Randolph County,17,157,2007,Sexually transmitted infections,45,62,33028
IL,Randolph County,17,157,2008,Sexually transmitted infections,45,90,32641
IL,Randolph County,17,157,2009,Sexually transmitted infections,45,83,32639
IL,Randolph County,17,157,2010,Sexually transmitted infections,45,83,33476
IL,Randolph County,17,157,2011,Sexually transmitted infections,45,92,33361
IL,Richland County,17,159,2007,Sexually transmitted infections,45,16,15724
IL,Richland County,17,159,2008,Sexually transmitted infections,45,10,15532
IL,Richland County,17,159,2009,Sexually transmitted infections,45,11,15537
IL,Richland County,17,159,2010,Sexually transmitted infections,45,19,16233
IL,Richland County,17,159,2011,Sexually transmitted infections,45,23,16230
IL,Rock Island County,17,161,2007,Sexually transmitted infections,45,755,147545
IL,Rock Island County,17,161,2008,Sexually transmitted infections,45,744,146886
IL,Rock Island County,17,161,2009,Sexually transmitted infections,45,785,146894
IL,Rock Island County,17,161,2010,Sexually transmitted infections,45,719,147546
IL,Rock Island County,17,161,2011,Sexually transmitted infections,45,702,147556
IL,St. Clair County,17,163,2007,Sexually transmitted infections,45,2316,260919
IL,St. Clair County,17,163,2008,Sexually transmitted infections,45,2284,262291
IL,St. Clair County,17,163,2009,Sexually transmitted infections,45,2255,262301
IL,St. Clair County,17,163,2010,Sexually transmitted infections,45,2313,270056
IL,St. Clair County,17,163,2011,Sexually transmitted infections,45,2317,270259
IL,Saline County,17,165,2007,Sexually transmitted infections,45,66,26062
IL,Saline County,17,165,2008,Sexually transmitted infections,45,66,25944
IL,Saline County,17,165,2009,Sexually transmitted infections,45,53,25942
IL,Saline County,17,165,2010,Sexually transmitted infections,45,80,24913
IL,Saline County,17,165,2011,Sexually transmitted infections,45,78,24981
IL,Sangamon County,17,167,2007,Sexually transmitted infections,45,1078,193524
IL,Sangamon County,17,167,2008,Sexually transmitted infections,45,1129,194925
IL,Sangamon County,17,167,2009,Sexually transmitted infections,45,1223,194931
IL,Sangamon County,17,167,2010,Sexually transmitted infections,45,1199,197465
IL,Sangamon County,17,167,2011,Sexually transmitted infections,45,1220,198844
IL,Schuyler County,17,169,2007,Sexually transmitted infections,45,6,6984
IL,Schuyler County,17,169,2008,Sexually transmitted infections,45,8,6916
IL,Schuyler County,17,169,2009,Sexually transmitted infections,45,18,6915
IL,Schuyler County,17,169,2010,Sexually transmitted infections,45,14,7544
IL,Schuyler County,17,169,2011,Sexually transmitted infections,45,14,7479
IL,Scott County,17,171,2007,Sexually transmitted infections,45,15,5377
IL,Scott County,17,171,2008,Sexually transmitted infections,45,6,5181
IL,Scott County,17,171,2009,Sexually transmitted infections,45,4,5181
IL,Scott County,17,171,2010,Sexually transmitted infections,45,7,5355
IL,Scott County,17,171,2011,Sexually transmitted infections,45,5,5271
IL,Shelby County,17,173,2007,Sexually transmitted infections,45,16,22172
IL,Shelby County,17,173,2008,Sexually transmitted infections,45,22,21748
IL,Shelby County,17,173,2009,Sexually transmitted infections,45,29,21755
IL,Shelby County,17,173,2010,Sexually transmitted infections,45,29,22363
IL,Shelby County,17,173,2011,Sexually transmitted infections,45,40,22212
IL,Stark County,17,175,2007,Sexually transmitted infections,45,16,6233
IL,Stark County,17,175,2008,Sexually transmitted infections,45,7,6135
IL,Stark County,17,175,2009,Sexually transmitted infections,45,9,6135
IL,Stark County,17,175,2010,Sexually transmitted infections,45,13,5994
IL,Stark County,17,175,2011,Sexually transmitted infections,45,12,5667
IL,Stephenson County,17,177,2007,Sexually transmitted infections,45,226,47388
IL,Stephenson County,17,177,2008,Sexually transmitted infections,45,193,46367
IL,Stephenson County,17,177,2009,Sexually transmitted infections,45,238,46367
IL,Stephenson County,17,177,2010,Sexually transmitted infections,45,202,47711
IL,Stephenson County,17,177,2011,Sexually transmitted infections,45,184,47563
IL,Tazewell County,17,179,2007,Sexually transmitted infections,45,284,130559
IL,Tazewell County,17,179,2008,Sexually transmitted infections,45,216,131524
IL,Tazewell County,17,179,2009,Sexually transmitted infections,45,273,131503
IL,Tazewell County,17,179,2010,Sexually transmitted infections,45,379,135394
IL,Tazewell County,17,179,2011,Sexually transmitted infections,45,393,135661
IL,Union County,17,181,2007,Sexually transmitted infections,45,21,18261
IL,Union County,17,181,2008,Sexually transmitted infections,45,23,18191
IL,Union County,17,181,2009,Sexually transmitted infections,45,35,18191
IL,Union County,17,181,2010,Sexually transmitted infections,45,42,17808
IL,Union County,17,181,2011,Sexually transmitted infections,45,55,17708
IL,Vermilion County,17,183,2007,Sexually transmitted infections,45,491,81941
IL,Vermilion County,17,183,2008,Sexually transmitted infections,45,496,80680
IL,Vermilion County,17,183,2009,Sexually transmitted infections,45,413,80680
IL,Vermilion County,17,183,2010,Sexually transmitted infections,45,439,81625
IL,Vermilion County,17,183,2011,Sexually transmitted infections,45,630,81509
IL,Wabash County,17,185,2007,Sexually transmitted infections,45,14,12457
IL,Wabash County,17,185,2008,Sexually transmitted infections,45,18,12047
IL,Wabash County,17,185,2009,Sexually transmitted infections,45,19,12048
IL,Wabash County,17,185,2010,Sexually transmitted infections,45,20,11947
IL,Wabash County,17,185,2011,Sexually transmitted infections,45,21,11834
IL,Warren County,17,187,2007,Sexually transmitted infections,45,33,17480
IL,Warren County,17,187,2008,Sexually transmitted infections,45,39,17541
IL,Warren County,17,187,2009,Sexually transmitted infections,45,31,17544
IL,Warren County,17,187,2010,Sexually transmitted infections,45,46,17707
IL,Warren County,17,187,2011,Sexually transmitted infections,45,62,17818
IL,Washington County,17,189,2007,Sexually transmitted infections,45,21,14927
IL,Washington County,17,189,2008,Sexually transmitted infections,45,27,14728
IL,Washington County,17,189,2009,Sexually transmitted infections,45,24,14724
IL,Washington County,17,189,2010,Sexually transmitted infections,45,30,14716
IL,Washington County,17,189,2011,Sexually transmitted infections,45,29,14533
IL,Wayne County,17,191,2007,Sexually transmitted infections,45,15,16602
IL,Wayne County,17,191,2008,Sexually transmitted infections,45,22,16494
IL,Wayne County,17,191,2009,Sexually transmitted infections,45,10,16502
IL,Wayne County,17,191,2010,Sexually transmitted infections,45,23,16760
IL,Wayne County,17,191,2011,Sexually transmitted infections,45,22,16651
IL,White County,17,193,2007,Sexually transmitted infections,45,14,15078
IL,White County,17,193,2008,Sexually transmitted infections,45,17,14671
IL,White County,17,193,2009,Sexually transmitted infections,45,25,14671
IL,White County,17,193,2010,Sexually transmitted infections,45,29,14665
IL,White County,17,193,2011,Sexually transmitted infections,45,18,14663
IL,Whiteside County,17,195,2007,Sexually transmitted infections,45,148,59880
IL,Whiteside County,17,195,2008,Sexually transmitted infections,45,165,59153
IL,Whiteside County,17,195,2009,Sexually transmitted infections,45,192,59150
IL,Whiteside County,17,195,2010,Sexually transmitted infections,45,196,58498
IL,Whiteside County,17,195,2011,Sexually transmitted infections,45,157,58388
IL,Will County,17,197,2007,Sexually transmitted infections,45,1569,668217
IL,Will County,17,197,2008,Sexually transmitted infections,45,1666,681097
IL,Will County,17,197,2009,Sexually transmitted infections,45,1690,681177
IL,Will County,17,197,2010,Sexually transmitted infections,45,1791,677560
IL,Will County,17,197,2011,Sexually transmitted infections,45,2196,681545
IL,Williamson County,17,199,2007,Sexually transmitted infections,45,139,63740
IL,Williamson County,17,199,2008,Sexually transmitted infections,45,149,64628
IL,Williamson County,17,199,2009,Sexually transmitted infections,45,167,64628
IL,Williamson County,17,199,2010,Sexually transmitted infections,45,215,66357
IL,Williamson County,17,199,2011,Sexually transmitted infections,45,229,66622
IL,Winnebago County,17,201,2007,Sexually transmitted infections,45,1726,295635
IL,Winnebago County,17,201,2008,Sexually transmitted infections,45,1540,300252
IL,Winnebago County,17,201,2009,Sexually transmitted infections,45,1533,300235
IL,Winnebago County,17,201,2010,Sexually transmitted infections,45,1580,295266
IL,Winnebago County,17,201,2011,Sexually transmitted infections,45,1577,293993
IL,Woodford County,17,203,2007,Sexually transmitted infections,45,46,37904
IL,Woodford County,17,203,2008,Sexually transmitted infections,45,49,38503
IL,Woodford County,17,203,2009,Sexually transmitted infections,45,41,38498
IL,Woodford County,17,203,2010,Sexually transmitted infections,45,44,38664
IL,Woodford County,17,203,2011,Sexually transmitted infections,45,71,38861
IN,Indiana,18,0,2007,Sexually transmitted infections,45,20712,6313520
IN,Indiana,18,0,2008,Sexually transmitted infections,45,22154,6345289
IN,Indiana,18,0,2009,Sexually transmitted infections,45,21732,6376761
IN,Indiana,18,0,2010,Sexually transmitted infections,45,22772,6483802
IN,Indiana,18,0,2011,Sexually transmitted infections,45,27801,6516922
IN,Adams County,18,1,2007,Sexually transmitted infections,45,26,33719
IN,Adams County,18,1,2008,Sexually transmitted infections,45,47,33985
IN,Adams County,18,1,2009,Sexually transmitted infections,45,48,33994
IN,Adams County,18,1,2010,Sexually transmitted infections,45,43,34387
IN,Adams County,18,1,2011,Sexually transmitted infections,45,45,34370
IN,Allen County,18,3,2007,Sexually transmitted infections,45,1780,347316
IN,Allen County,18,3,2008,Sexually transmitted infections,45,1890,350523
IN,Allen County,18,3,2009,Sexually transmitted infections,45,1999,350517
IN,Allen County,18,3,2010,Sexually transmitted infections,45,2034,355329
IN,Allen County,18,3,2011,Sexually transmitted infections,45,2019,358327
IN,Bartholomew County,18,5,2007,Sexually transmitted infections,45,162,74444
IN,Bartholomew County,18,5,2008,Sexually transmitted infections,45,122,75360
IN,Bartholomew County,18,5,2009,Sexually transmitted infections,45,112,75370
IN,Bartholomew County,18,5,2010,Sexually transmitted infections,45,160,76794
IN,Bartholomew County,18,5,2011,Sexually transmitted infections,45,237,77870
IN,Benton County,18,7,2007,Sexually transmitted infections,45,11,9050
IN,Benton County,18,7,2008,Sexually transmitted infections,45,13,8769
IN,Benton County,18,7,2009,Sexually transmitted infections,45,10,8772
IN,Benton County,18,7,2010,Sexually transmitted infections,45,16,8854
IN,Benton County,18,7,2011,Sexually transmitted infections,45,17,8853
IN,Blackford County,18,9,2007,Sexually transmitted infections,45,12,13603
IN,Blackford County,18,9,2008,Sexually transmitted infections,45,12,13093
IN,Blackford County,18,9,2009,Sexually transmitted infections,45,28,13090
IN,Blackford County,18,9,2010,Sexually transmitted infections,45,29,12766
IN,Blackford County,18,9,2011,Sexually transmitted infections,45,32,12594
IN,Boone County,18,11,2007,Sexually transmitted infections,45,63,53526
IN,Boone County,18,11,2008,Sexually transmitted infections,45,92,55027
IN,Boone County,18,11,2009,Sexually transmitted infections,45,55,55000
IN,Boone County,18,11,2010,Sexually transmitted infections,45,69,56640
IN,Boone County,18,11,2011,Sexually transmitted infections,45,100,57481
IN,Brown County,18,13,2007,Sexually transmitted infections,45,7,15071
IN,Brown County,18,13,2008,Sexually transmitted infections,45,7,14550
IN,Brown County,18,13,2009,Sexually transmitted infections,45,5,14535
IN,Brown County,18,13,2010,Sexually transmitted infections,45,6,15242
IN,Brown County,18,13,2011,Sexually transmitted infections,45,6,15099
IN,Carroll County,18,15,2007,Sexually transmitted infections,45,18,20526
IN,Carroll County,18,15,2008,Sexually transmitted infections,45,26,19864
IN,Carroll County,18,15,2009,Sexually transmitted infections,45,26,19862
IN,Carroll County,18,15,2010,Sexually transmitted infections,45,26,20155
IN,Carroll County,18,15,2011,Sexually transmitted infections,45,32,20031
IN,Cass County,18,17,2007,Sexually transmitted infections,45,41,39902
IN,Cass County,18,17,2008,Sexually transmitted infections,45,47,39123
IN,Cass County,18,17,2009,Sexually transmitted infections,45,24,39152
IN,Cass County,18,17,2010,Sexually transmitted infections,45,30,38966
IN,Cass County,18,17,2011,Sexually transmitted infections,45,42,38828
IN,Clark County,18,19,2007,Sexually transmitted infections,45,254,103569
IN,Clark County,18,19,2008,Sexually transmitted infections,45,270,106673
IN,Clark County,18,19,2009,Sexually transmitted infections,45,283,106672
IN,Clark County,18,19,2010,Sexually transmitted infections,45,388,110232
